Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Description,Followers,Best_Hour_To_Post,Virality_Score,Likes_per_Follower,Shares_per_Follower,Comments_per_Follower,Post_Length,Hashtag_Count,Description_Score
Post_2535,Instagram,#Tech,Post,UK,2942675.0,167857.0,18673.0,3273.0,Medium,Experience the best of post with #Tech!,98001,14.0,1.0,0.5,0.190538872052326,0.033397618391649,39,1,1
Post_898,TikTok,#Dance,Shorts,Germany,2460537.0,203160.0,15349.0,30968.0,Low,Discover what everyone loves in shorts #Dance,4058803,15.0,0.0614656587176071,0.0500541662160001,0.0037816568086699,0.007629835692937,45,1,1
Post_614,Twitter,#Music,Tweet,USA,1339049.0,471809.0,20645.0,768.0,Low,Amazing tweet content you can't miss #Music,43608,4.0,1.0,0.5,0.2,0.0176114474408365,43,1,1
Post_965,TikTok,#Fitness,Video,UK,3175553.0,292632.0,83336.0,2755.0,High,Level up your video game with #Fitness,982714,20.0,0.3853847609782704,0.2977794149671217,0.0848018853908665,0.0028034606202821,38,1,1
,TikTok,,Gaming,,,,,,,bored,29071,,0.0110149999999999,0.01,0.002575,0.001705,5,0,0
Post_2323,YouTube,#Music,Video,Australia,3464416.0,130550.0,75762.0,46478.0,Low,Amazing video content you can't miss #Music,5033315,23.0,0.0502233617407215,0.0259371805658894,0.0150521078056906,0.0092340733691414,43,1,1
Post_2869,Instagram,#Education,Tweet,USA,2425779.0,288690.0,80963.0,22285.0,Low,Level up your tweet game with #Education,2039685,7.0,0.1921561417571831,0.1415365607924753,0.0396938742992177,0.01092570666549,40,1,1
Post_530,Twitter,#Tech,Reel,USA,18921.0,150828.0,7751.0,27357.0,Medium,Amazing reel content you can't miss #Tech,634930,14.0,0.292844880538012,0.2375505961287071,0.0122076449372371,0.0430866394720677,41,1,1
Post_1924,TikTok,#Dance,Shorts,Brazil,2785587.0,329454.0,68787.0,12448.0,High,Amazing shorts content you can't miss #Dance,467446,19.0,0.8785806274949406,0.5,0.1471549654933404,0.0266298139250309,44,1,1
,TikTok,#debate,Gaming,,,,,,,Debating if this was worth it. What do you think?,72901,,0.088949,0.03923,0.012669,0.03705,49,1,1
Post_4035,TikTok,#Comedy,Post,Canada,1733587.0,64486.0,7705.0,46480.0,High,Amazing post content you can't miss #Comedy,3406238,12.0,0.0348393153972212,0.0189317364200622,0.0022620263175973,0.0136455526595616,43,1,1
Post_1343,YouTube,#Viral,Reel,Canada,4742368.0,54608.0,90554.0,26913.0,Medium,Discover what everyone loves in reel #Viral,8766662,8.0,0.0196283374447423,0.01,0.0103293591106854,0.0030699255885535,43,1,1
Post_2700,Instagram,#Challenge,Video,Brazil,4777385.0,385660.0,33183.0,36910.0,Medium,Discover what everyone loves in video #Challenge,1700381,9.0,0.2680299297628002,0.2268079918559429,0.0195150381002845,0.0217068998065727,48,1,1
,TikTok,#fyp,Gaming,,,,,,,hello,24096,,0.013869,0.01,0.002832,0.003278,5,1,0
Post_51,YouTube,#Dance,Post,Australia,2081426.0,225061.0,67840.0,28774.0,Medium,Discover what everyone loves in post #Dance,4991286,14.0,0.0644473187871823,0.0450907842187364,0.0135916875931373,0.0057648469753085,43,1,1
Post_1585,Twitter,#Fitness,Reel,USA,3675226.0,477204.0,2549.0,30839.0,High,Level up your reel game with #Fitness,105364,19.0,1.0,0.5,0.0241923237538438,0.1,37,1,1
Post_3698,TikTok,#Challenge,Tweet,UK,2573700.0,22478.0,94199.0,3637.0,Low,What are your thoughts on this tweet post? #Challenge,4696859,7.0,0.0256158424172409,0.01,0.0200557436363322,0.001,53,1,1
Post_1219,TikTok,#Challenge,Reel,UK,4706101.0,198755.0,73600.0,39098.0,Low,Level up your reel game with #Challenge,3516874,1.0,0.0885596128834868,0.0565146775232777,0.0209276761123656,0.0111172592478433,39,1,1
Post_2142,YouTube,#Challenge,Live Stream,Australia,3863014.0,248275.0,65817.0,25327.0,Medium,Amazing live stream content you can't miss #Challenge,1828584,14.0,0.1856184894978847,0.1357744571756069,0.0359934244202071,0.0138506079020706,53,1,1
Post_559,Twitter,#Challenge,Post,UK,100506.0,161319.0,17132.0,32048.0,Low,Level up your post game with #Challenge,723192,16.0,0.29106931492605,0.2230652440845584,0.0236894213431564,0.0443146494983351,39,1,1
Post_2093,Instagram,#Gaming,Tweet,USA,2430472.0,83691.0,70843.0,41634.0,Medium,New trend in tweet just dropped #Gaming!,2608010,14.0,0.0752175030003719,0.0320899843175448,0.0271636228388694,0.0159638958439576,40,1,1
Post_3793,Twitter,#Challenge,Post,UK,4044625.0,130858.0,66782.0,11076.0,High,Amazing post content you can't miss #Challenge,773840,19.0,0.2697146696991626,0.1691021399772563,0.0862994934353354,0.0143130362865708,46,1,1
Post_226,Instagram,#Education,Video,USA,2710672.0,252420.0,23167.0,5670.0,Low,Experience the best of video with #Education!,2960376,6.0,0.0950071882760838,0.0852661959156539,0.0078256951144043,0.0019152972460255,45,1,1
Post_1244,YouTube,#Gaming,Tweet,Australia,3569008.0,137418.0,23331.0,49305.0,Medium,Discover what everyone loves in tweet #Gaming,85151,13.0,1.0,0.5,0.2,0.1,45,1,1
Post_2185,YouTube,#Fashion,Shorts,UK,2204480.0,287793.0,19461.0,28472.0,Low,Discover what everyone loves in shorts #Fashion,2972184,23.0,0.1129559946490526,0.0968287966020946,0.0065477103705557,0.0095794876764022,47,1,1
,TikTok,#debate #debate #opinion,Gaming,,,,,,,What's your opinion on this place?,15919,,0.0904109999999999,0.038224,0.01732,0.034867,34,3,1
Post_992,YouTube,#Fitness,Live Stream,Australia,1740011.0,394641.0,25434.0,40742.0,Medium,What are your thoughts on this live stream post? #Fitness,8822772,17.0,0.0522304101250718,0.0447298196077151,0.0028827674567584,0.0046178230605981,57,1,1
Post_4045,TikTok,#Fitness,Live Stream,Canada,4561998.0,433892.0,13968.0,41674.0,Medium,New trend in live stream just dropped #Fitness!,2064690,14.0,0.2370980631474943,0.2101487390358843,0.0067651802449762,0.0201841438666337,47,1,1
Post_3277,TikTok,#Comedy,Reel,Canada,2786558.0,475485.0,53156.0,20811.0,Low,What are your thoughts on this reel post? #Comedy,102165,4.0,1.0,0.5,0.2,0.1,49,1,1
Post_246,YouTube,#Dance,Post,UK,3988715.0,211316.0,4804.0,33837.0,Medium,Experience the best of post with #Dance!,6747297,21.0,0.0370455013318666,0.0313186154396345,0.002,0.0050148970765626,40,1,1
Post_427,Instagram,#Education,Shorts,Australia,4686957.0,109616.0,68468.0,40709.0,Medium,Amazing shorts content you can't miss #Education,694892,9.0,0.3148589996718914,0.157745376259908,0.0985304191154884,0.0585832042964949,48,1,1
Post_2846,TikTok,#Music,Reel,USA,3313871.0,187673.0,20108.0,13412.0,Medium,Level up your reel game with #Music,54120,14.0,1.0,0.5,0.2,0.1,35,1,1
Post_1169,TikTok,#Gaming,Post,UK,2013957.0,449783.0,37315.0,45597.0,Medium,What are your thoughts on this post post? #Gaming,4707733,17.0,0.1131531885941704,0.0955413146837341,0.0079263203754333,0.0096855535350029,49,1,1
Post_763,Twitter,#Gaming,Post,Germany,2913334.0,94490.0,66459.0,18634.0,Low,Level up your post game with #Gaming,130684,4.0,1.0,0.5,0.2,0.1,36,1,1
Post_917,Instagram,#Comedy,Reel,Canada,454350.0,156235.0,70705.0,24595.0,Low,New trend in reel just dropped #Comedy!,2779641,4.0,0.0904919016520478,0.0562068986606543,0.0254367380535831,0.0088482649378103,39,1,1
,TikTok,#foodie #fyp,Travel,,,,,,,Debating if this was worth it. What do you think?,71002,,0.058576,0.019511,0.015627,0.023438,49,2,1
Post_2261,YouTube,#Tech,Post,USA,1164487.0,190936.0,74111.0,26606.0,Low,Discover what everyone loves in post #Tech,7456248,0.0,0.0391152493854818,0.025607517346526,0.0099394494389135,0.0035682826000422,42,1,1
Post_550,YouTube,#Gaming,Video,USA,3230981.0,43250.0,25450.0,38132.0,Low,Discover what everyone loves in video #Gaming,2155217,23.0,0.0495690225160621,0.0200675848418047,0.0118085557045995,0.0176928819696578,45,1,1
,Twitter,#fyp #fyp,Fitness,,,,,,,"Foodies, any recommendations?",35972,,0.065056,0.011768,0.013595,0.039693,29,2,0
Post_2732,YouTube,#Education,Reel,Australia,3865208.0,392633.0,38093.0,35867.0,Low,Discover what everyone loves in reel #Education,850190,7.0,0.5488102659405545,0.4618179465766476,0.0448052788200284,0.0421870405438784,47,1,1
Post_1732,Twitter,#Fitness,Reel,Australia,2368193.0,171217.0,24221.0,16695.0,Low,Experience the best of reel with #Fitness!,146490,15.0,1.0,0.5,0.1653423441873165,0.1,42,1,1
,Instagram,,Food,,,,,,,123,44091,,0.002185,0.01,0.002,0.001,3,0,0
,Twitter,#debate #opinion,Travel,,,,,,,What's your favorite travel memory?,16692,,0.102347,0.046634,0.019086,0.036627,35,2,0
Post_2879,YouTube,#Music,Reel,India,2467372.0,384542.0,77706.0,4834.0,Medium,New trend in reel just dropped #Music!,5735717,14.0,0.0814339340661333,0.0670434053841917,0.0135477395415429,0.001,38,1,1
Post_3655,TikTok,#Dance,Tweet,USA,4171587.0,222488.0,80865.0,5536.0,Low,What are your thoughts on this tweet post? #Dance,832178,23.0,0.3711814059011413,0.2673562627226387,0.0971727202593675,0.006652422919135,49,1,1
Post_2078,Instagram,#Fitness,Post,India,356764.0,263855.0,20640.0,43357.0,Low,Discover what everyone loves in post #Fitness,2460555,7.0,0.1332431097862067,0.1072339370589155,0.0083883514085236,0.0176208213187675,45,1,1
Post_3637,Twitter,#Dance,Live Stream,Japan,3984830.0,290889.0,6798.0,35927.0,Medium,Level up your live stream game with #Dance,197266,21.0,1.0,0.5,0.0344610830046738,0.1,42,1,1
Post_2479,YouTube,#Fitness,Reel,Canada,3309387.0,35776.0,49912.0,10371.0,Medium,Experience the best of reel with #Fitness!,3661998,21.0,0.0262313087008785,0.01,0.0136297179845537,0.0028320605308905,42,1,1
Post_4642,Instagram,#Comedy,Video,UK,4690084.0,461297.0,95691.0,23649.0,High,Level up your video game with #Comedy,1516600,12.0,0.3828544111829091,0.304165238032441,0.0630957404721086,0.0155934326783594,37,1,1
Post_880,TikTok,#Tech,Post,India,2783900.0,290747.0,64651.0,21853.0,Low,Experience the best of post with #Tech!,139937,7.0,1.0,0.5,0.2,0.1,39,1,1
Post_4235,Twitter,#Comedy,Shorts,Canada,83320.0,149819.0,3019.0,10228.0,Low,Discover what everyone loves in shorts #Comedy,839124,23.0,0.1943288477030808,0.1785421463335574,0.0035977996100695,0.0121889017594539,46,1,1
Post_1962,YouTube,#Challenge,Post,India,4205174.0,326076.0,53467.0,16260.0,High,Amazing post content you can't miss #Challenge,149141,12.0,1.0,0.5,0.2,0.1,46,1,1
Post_4895,Twitter,#Fitness,Shorts,UK,3820295.0,66203.0,57953.0,24448.0,Medium,What are your thoughts on this shorts post? #Fitness,51274,17.0,1.0,0.5,0.2,0.1,52,1,1
Post_2686,YouTube,#Education,Live Stream,India,1618622.0,30778.0,25340.0,46218.0,Low,Amazing live stream content you can't miss #Education,9936756,15.0,0.010298733308939,0.01,0.0025501280297111,0.004651216151428,53,1,1
Post_3201,YouTube,#Fitness,Shorts,USA,3861892.0,47708.0,76578.0,37640.0,Low,New trend in shorts just dropped #Fitness!,670197,16.0,0.2416095565930614,0.0711850396226781,0.1142619259710204,0.0561625909993628,42,1,1
Post_3055,TikTok,#Comedy,Shorts,Germany,2054982.0,281275.0,53337.0,48762.0,Medium,New trend in shorts just dropped #Comedy!,3288639,17.0,0.1165752762769036,0.0855293025473455,0.016218563363142,0.014827410366416,41,1,1
Post_2530,YouTube,#Challenge,Post,Germany,2727339.0,225746.0,26005.0,12638.0,High,Level up your post game with #Challenge,7247319,12.0,0.0364809386753915,0.0311488979579897,0.0035882234520103,0.0017438172653915,39,1,1
Post_169,YouTube,#Viral,Reel,USA,2946297.0,223304.0,83502.0,10855.0,Low,Discover what everyone loves in reel #Viral,941825,4.0,0.3372824038436015,0.237097125262124,0.0886597828683672,0.0115254957131101,43,1,1
,Twitter,#vibe ,Travel,,,,,,,another one,24074,,0.013358,0.01,0.002,0.0039,11,1,0
Post_2317,TikTok,#Education,Live Stream,UK,1067880.0,428558.0,44337.0,33150.0,High,Amazing live stream content you can't miss #Education,3664681,19.0,0.138087053143234,0.1169427843787767,0.0120984609574475,0.0090458078070096,53,1,1
Post_1925,YouTube,#Fashion,Tweet,Australia,4846969.0,477701.0,52532.0,46084.0,Medium,What are your thoughts on this tweet post? #Fashion,7958345,8.0,0.0724166896509261,0.0600251685494911,0.0066008699044839,0.0057906511969511,51,1,1
Post_4010,Twitter,#Comedy,Tweet,Japan,1202451.0,311058.0,69740.0,38106.0,High,Level up your tweet game with #Comedy,391858,19.0,1.0,0.5,0.1779726329435663,0.0972444099648342,37,1,1
Post_2495,Twitter,#Viral,Video,UK,1452698.0,161930.0,17928.0,18917.0,Medium,Experience the best of video with #Viral!,964078,13.0,0.2061814500486475,0.1679635880084391,0.0185960057173797,0.0196218563228286,41,1,1
Post_1163,TikTok,#Dance,Tweet,Germany,2542362.0,339645.0,75620.0,27672.0,High,Discover what everyone loves in tweet #Dance,834996,10.0,0.5304660142084513,0.4067624276044436,0.0905633080877034,0.0331402785163042,44,1,1
Post_4871,Twitter,#Comedy,Reel,Canada,3504900.0,449141.0,9679.0,43516.0,Low,Level up your reel game with #Comedy,954167,5.0,0.5264654929378191,0.4707152940732597,0.0101439265872745,0.0456062722772847,36,1,1
Post_4118,Twitter,#Tech,Video,Germany,346243.0,213568.0,32066.0,21596.0,Medium,Amazing video content you can't miss #Tech,424143,21.0,0.630046941715412,0.5,0.0756018606932096,0.0509167898562513,42,1,1
Post_1355,Instagram,#Comedy,Live Stream,India,4880933.0,424044.0,36411.0,15765.0,Low,Discover what everyone loves in live stream #Comedy,2845305,22.0,0.1673704576486528,0.1490328804820573,0.0127968706342553,0.0055407065323401,51,1,1
Post_270,Twitter,#Dance,Live Stream,UK,4041579.0,326486.0,69020.0,47705.0,High,Level up your live stream game with #Dance,851651,10.0,0.5204138784549069,0.383356562723463,0.0810425866933755,0.0560147290380684,42,1,1
,TikTok,#vibe #random,Fitness,,,,,,,mood,7050,,0.029594,0.022196,0.003379,0.004019,4,2,0
Post_3904,YouTube,#Viral,Post,UK,1368185.0,91832.0,54213.0,23975.0,High,Experience the best of post with #Viral!,1863865,19.0,0.0912190528820488,0.0492696627706405,0.0290863340424333,0.0128630560689749,40,1,1
Post_3474,YouTube,#Viral,Video,Australia,3242568.0,193072.0,70245.0,36723.0,High,New trend in video just dropped #Viral!,2822145,18.0,0.1063162948749975,0.0684132105189492,0.0248906416927549,0.0130124426632933,39,1,1
,TikTok,#debate #foodie,Travel,,,,,,,"Foodies, any recommendations?",60631,,0.076555,0.029843,0.012393,0.034319,29,2,0
Post_3605,Instagram,#Challenge,Live Stream,Canada,1700132.0,81658.0,81466.0,33991.0,High,What are your thoughts on this live stream post? #Challenge,754691,20.0,0.2611863663406613,0.1082005748047876,0.1079461660467661,0.0450396254891074,59,1,1
Post_4579,Twitter,#Gaming,Video,USA,2992211.0,95547.0,23448.0,33090.0,Medium,What are your thoughts on this video post? #Gaming,405933,21.0,0.3746554234319456,0.2353762813075064,0.0577632269364648,0.0815159151879743,50,1,1
Post_1399,YouTube,#Gaming,Shorts,USA,3630952.0,413617.0,89862.0,4384.0,Medium,Amazing shorts content you can't miss #Gaming,9472229,21.0,0.0536159968260902,0.04366627960536,0.0094868905724302,0.001,45,1,1
Post_3751,Instagram,#Comedy,Shorts,Germany,2834616.0,321819.0,85915.0,43610.0,Low,What are your thoughts on this shorts post? #Comedy,64510,4.0,1.0,0.5,0.2,0.1,51,1,1
Post_1066,TikTok,#Challenge,Shorts,Australia,1370433.0,360983.0,28865.0,7949.0,Medium,Experience the best of shorts with #Challenge!,2547784,9.0,0.1561345074778709,0.1416850879038411,0.0113294533602534,0.0031199662137763,46,1,1
Post_3970,Instagram,#Fitness,Tweet,Germany,3337724.0,191570.0,71507.0,21918.0,Medium,What are your thoughts on this tweet post? #Fitness,1279633,8.0,0.2227162006606581,0.1497069862999782,0.0558808658420031,0.0171283485186768,51,1,1
Post_2086,Twitter,#Tech,Tweet,UK,734242.0,113418.0,42016.0,49506.0,Medium,Level up your tweet game with #Tech,953238,17.0,0.2149935273247604,0.1189818282527553,0.0440771349862259,0.0519345640857792,35,1,1
Post_3886,Instagram,#Dance,Live Stream,USA,1489412.0,259640.0,31561.0,24249.0,High,New trend in live stream just dropped #Dance!,1917649,20.0,0.1644982997409849,0.1353949549682971,0.0164581735239347,0.012645171248753,45,1,1
Post_3029,TikTok,#Challenge,Post,USA,3014494.0,177444.0,23497.0,31261.0,Low,Discover what everyone loves in post #Challenge,4214049,6.0,0.0551018747053012,0.0421077211014869,0.0055758725159579,0.0074182810878563,47,1,1
Post_1316,Twitter,#Comedy,Post,Australia,1068462.0,397476.0,34854.0,18603.0,Medium,What are your thoughts on this post post? #Comedy,83785,9.0,1.0,0.5,0.2,0.1,49,1,1
Post_4032,Instagram,#Education,Post,UK,2322338.0,344964.0,48344.0,19822.0,Low,Amazing post content you can't miss #Education,1945155,2.0,0.212389244044819,0.1773452501214556,0.0248535463754816,0.0101904475478817,46,1,1
,Twitter,#fun ,Fitness,,,,,,,post,34137,,0.002053,0.01,0.002,0.001,4,1,0
Post_2152,TikTok,#Fitness,Video,UK,4706191.0,318830.0,35920.0,32602.0,Low,What are your thoughts on this video post? #Fitness,2585677,5.0,0.1498068010814962,0.1233061979512522,0.0138919130270331,0.0126086901032108,51,1,1
Post_1869,Twitter,#Comedy,Shorts,India,1298529.0,455513.0,45918.0,41015.0,High,What are your thoughts on this shorts post? #Comedy,447393,10.0,1.0,0.5,0.1026345964286432,0.0916755514726426,51,1,1
Post_2823,Instagram,#Comedy,Live Stream,USA,410897.0,318387.0,21785.0,34447.0,High,Discover what everyone loves in live stream #Comedy,2574140,12.0,0.1455317115619197,0.1236867458646382,0.008463020659327,0.0133819450379544,51,1,1
,TikTok,#opinion,Food,,,,,,,Have you ever seen something like this?,17334,,0.106916,0.047617,0.015085,0.044214,39,1,1
Post_49,Twitter,#Gaming,Live Stream,USA,4711157.0,313821.0,86074.0,36395.0,High,Level up your live stream game with #Gaming,573100,19.0,0.7612807537951493,0.5,0.1501901936834758,0.0635054964229628,43,1,1
Post_4992,Instagram,#Fashion,Shorts,Brazil,10157.0,322897.0,93292.0,23766.0,High,Amazing shorts content you can't miss #Fashion,1084956,20.0,0.405504923701975,0.2976129907572288,0.0859868971644933,0.0219050357802528,46,1,1
Post_2243,Twitter,#Tech,Video,India,2654590.0,488135.0,71550.0,15800.0,Low,Level up your video game with #Tech,561620,1.0,1.0,0.5,0.1273993091414123,0.0281329012499554,35,1,1
Post_2322,TikTok,#Education,Tweet,USA,2528340.0,193265.0,42231.0,11761.0,High,Level up your tweet game with #Education,2600210,19.0,0.0950911657135385,0.0743266889981963,0.0162413805038823,0.0045230962114598,40,1,1
Post_4955,TikTok,#Comedy,Shorts,USA,564109.0,89703.0,86066.0,10073.0,Low,Experience the best of shorts with #Comedy!,905192,1.0,0.2053067194584132,0.0990983128441258,0.0950803807369044,0.0111280258773829,43,1,1
,Twitter,#comment #debate #opinion,Fitness,,,,,,,What's your favorite travel memory?,56876,,0.06968,0.041492,0.005183,0.023005,35,3,0
Post_1433,Twitter,#Comedy,Post,UK,4988430.0,387248.0,73957.0,36470.0,Medium,Experience the best of post with #Comedy!,591090,8.0,0.8419614610296233,0.5,0.1251196941244142,0.0616995719771946,41,1,1
Post_4393,YouTube,#Fashion,Tweet,Australia,2796853.0,277310.0,49504.0,4306.0,High,Discover what everyone loves in tweet #Fashion,9079165,10.0,0.0364703141753674,0.0305435576950082,0.0054524837911856,0.001,46,1,1
Post_2690,YouTube,#Viral,Post,UK,2820538.0,368126.0,49957.0,34325.0,Medium,What are your thoughts on this post post? #Viral,2132340,8.0,0.2121650393464457,0.1726394477428552,0.0234282525300843,0.0160973390735061,48,1,1
,Twitter,#thoughts,Gaming,,,,,,,"Foodies, any recommendations?",67804,,0.0824749999999999,0.024387,0.013199,0.044889,29,1,0
,Instagram,#foodie,Lifestyle,,,,,,,"Foodies, any recommendations?",6812,,0.085155,0.037768,0.019792,0.027595,29,1,0
Post_1347,YouTube,#Music,Reel,USA,4985164.0,47700.0,96055.0,48941.0,High,New trend in reel just dropped #Music!,7736648,20.0,0.0249069105897024,0.01,0.0124155835964102,0.0063258661890782,38,1,1
Post_296,TikTok,#Fitness,Live Stream,India,4820393.0,44861.0,86973.0,46410.0,Medium,Amazing live stream content you can't miss #Fitness,4757246,17.0,0.0374678963417069,0.01,0.01828221622342,0.0097556443370807,51,1,1
,Instagram,#vibe,Food,,,,,,,nice,29328,,0.014019,0.01,0.002,0.003417,4,1,0
Post_1814,YouTube,#Fashion,Video,Germany,2410258.0,276044.0,18080.0,4973.0,High,New trend in video just dropped #Fashion!,937122,19.0,0.3191654875245699,0.2945657022244702,0.0192931123162192,0.0053066729838804,41,1,1
Post_3114,TikTok,#Music,Reel,USA,204127.0,148559.0,99873.0,30671.0,Medium,Experience the best of reel with #Music!,2915175,21.0,0.0957414220415583,0.0509605769807987,0.034259692814325,0.0105211522464346,40,1,1
Post_4274,Twitter,#Challenge,Shorts,Canada,2668074.0,43458.0,72133.0,24287.0,High,Experience the best of shorts with #Challenge!,464127,12.0,0.3013787174631081,0.0936338545268859,0.15541651315265,0.0523283497835721,46,1,1
Post_4461,YouTube,#Dance,Reel,UK,1246083.0,94202.0,77172.0,13491.0,High,Discover what everyone loves in reel #Dance,3673258,11.0,0.050327257165165,0.0256453535253989,0.0210091422927548,0.0036727613470112,43,1,1
Post_4932,Twitter,#Education,Live Stream,USA,1877929.0,475754.0,8335.0,22186.0,Low,Amazing live stream content you can't miss #Education,534457,7.0,0.9472698458435383,0.5,0.0155952677203217,0.0415112908989871,53,1,1
Post_4805,YouTube,#Education,Shorts,Japan,698224.0,114238.0,46020.0,39802.0,High,New trend in shorts just dropped #Education!,3595317,11.0,0.0556446065812833,0.0317741105999832,0.0127999839791595,0.0110705120021405,44,1,1
Post_104,Instagram,#Music,Tweet,India,3588997.0,241125.0,65026.0,30917.0,Medium,Discover what everyone loves in tweet #Music,48580,8.0,1.0,0.5,0.2,0.1,44,1,1
Post_1797,Instagram,#Education,Shorts,Brazil,3198439.0,108162.0,26927.0,16486.0,High,Amazing shorts content you can't miss #Education,2035730,18.0,0.0744573199785826,0.0531318003861022,0.013227196140942,0.0080983234515382,48,1,1
Post_994,YouTube,#Dance,Shorts,Germany,2924425.0,56074.0,82482.0,19622.0,Medium,Experience the best of shorts with #Dance!,3059260,21.0,0.0517046606041984,0.0183292691696684,0.0269614220432392,0.0064139693912907,42,1,1
Post_4181,YouTube,#Gaming,Post,Canada,1476003.0,453792.0,99466.0,29613.0,High,What are your thoughts on this post post? #Gaming,1817496,19.0,0.3207000180468072,0.249679779212719,0.0547269430029006,0.0162932958311875,49,1,1
Post_2810,YouTube,#Education,Post,Japan,1159351.0,420250.0,27287.0,11919.0,High,Level up your post game with #Education,9943190,10.0,0.0462081082630423,0.0422651080789967,0.0027442903132696,0.0011987098707758,39,1,1
Post_3546,Twitter,#Gaming,Tweet,Brazil,2486494.0,255155.0,82101.0,13603.0,High,Experience the best of tweet with #Gaming!,922242,18.0,0.3804413592094049,0.2766681630201184,0.0890232715491161,0.0147499246401703,42,1,1
,TikTok,#random ,Travel,,,,,,,why,46343,,0.009833,0.01,0.002,0.002143,3,1,0
Post_4253,YouTube,#Dance,Reel,Germany,1705635.0,340776.0,13504.0,41680.0,High,Discover what everyone loves in reel #Dance,963427,20.0,0.4109911804423168,0.3537123207051494,0.0140166302169235,0.0432622295202438,43,1,1
Post_3540,Instagram,#Fitness,Post,Canada,2899386.0,288198.0,97504.0,29093.0,Low,Experience the best of post with #Fitness!,450879,3.0,0.9199696592655678,0.5,0.2,0.0645250721368704,42,1,1
Post_2833,Twitter,#Comedy,Post,Canada,1618175.0,479812.0,23146.0,21565.0,Low,Experience the best of post with #Comedy!,740269,22.0,0.708557294713138,0.5,0.0312670123968449,0.0291313022698505,41,1,1
Post_1765,TikTok,#Dance,Post,Australia,3833488.0,410851.0,36575.0,18180.0,High,Level up your post game with #Dance,218003,19.0,1.0,0.5,0.1677729205561391,0.083393347797966,35,1,1
Post_2615,TikTok,#Viral,Live Stream,Brazil,2815065.0,428338.0,96688.0,9583.0,Medium,Discover what everyone loves in live stream #Viral,1078961,21.0,0.4954850082625785,0.3969911794772934,0.0896121361198412,0.0088816926654438,50,1,1
Post_4290,YouTube,#Fitness,Post,UK,468433.0,104947.0,95399.0,32253.0,High,Level up your post game with #Fitness,384063,19.0,0.6056272017872067,0.2732546483259257,0.2,0.0839784097921434,37,1,1
Post_4114,Instagram,#Music,Live Stream,Brazil,3042134.0,227819.0,20776.0,10220.0,Low,What are your thoughts on this live stream post? #Music,1584835,6.0,0.1633072212564714,0.1437493493013468,0.0131092511207791,0.0064486208343455,55,1,1
Post_2238,TikTok,#Challenge,Shorts,Japan,4673322.0,65950.0,25445.0,8429.0,Low,Experience the best of shorts with #Challenge!,4311747,5.0,0.0231516366799814,0.0152954243372813,0.0059013202769086,0.0019548920657914,46,1,1
Post_2128,TikTok,#Music,Post,UK,1883707.0,129899.0,15872.0,30639.0,Medium,What are your thoughts on this post post? #Music,4991819,14.0,0.0353398230184227,0.0260223778145802,0.0031796024655541,0.0061378427382883,48,1,1
Post_480,Instagram,#Music,Shorts,Brazil,3683276.0,428789.0,65984.0,5073.0,High,Amazing shorts content you can't miss #Music,1053396,18.0,0.4745091114832408,0.4070539474233811,0.0626393113321106,0.0048158527277491,44,1,1
,Twitter,#vibe #fun,Gaming,,,,,,,night,10840,,0.0089719999999999,0.01,0.002,0.001374,5,2,0
Post_2132,TikTok,#Education,Post,Japan,1816648.0,16624.0,67249.0,37672.0,High,What are your thoughts on this post post? #Education,4148521,19.0,0.0292983933310208,0.01,0.0162103554495686,0.00908082663677,52,1,1
Post_63,TikTok,#Dance,Tweet,India,2601441.0,93254.0,55921.0,48758.0,Low,What are your thoughts on this tweet post? #Dance,3563668,16.0,0.0555419303930669,0.0261679819781191,0.0156919780406031,0.0136819703743446,49,1,1
Post_2343,YouTube,#Fitness,Reel,Japan,2324440.0,32741.0,36375.0,13921.0,High,Amazing reel content you can't miss #Fitness,3640463,10.0,0.0228094613240129,0.01,0.0099918609253822,0.003823964149615,44,1,1
Post_3122,YouTube,#Viral,Post,USA,4221571.0,230408.0,7039.0,37994.0,Medium,What are your thoughts on this post post? #Viral,8842211,14.0,0.0311506929658204,0.0260577360119544,0.002,0.0042968890925584,48,1,1
Post_1027,TikTok,#Gaming,Video,Brazil,2260892.0,110179.0,66087.0,49262.0,High,New trend in video just dropped #Gaming!,1712179,12.0,0.1317198727469499,0.0643501643227723,0.0385981839515611,0.0287715244726164,40,1,1
Post_3224,Instagram,#Fashion,Video,India,4771704.0,282262.0,66844.0,16684.0,Low,Level up your video game with #Fashion,2100208,1.0,0.1741684633141098,0.1343971644713285,0.0318273237698361,0.0079439750729451,38,1,1
Post_1498,TikTok,#Dance,Post,Brazil,515113.0,69782.0,39001.0,16271.0,Low,Discover what everyone loves in post #Dance,185443,15.0,0.6743527660790648,0.3762989166482423,0.2,0.0877412466364327,43,1,1
,Twitter,#life,Fitness,,,,,,,it's live,27577,,0.011471,0.01,0.00203,0.002581,9,1,0
Post_3692,Instagram,#Fashion,Tweet,India,2926591.0,5898.0,89.0,6431.0,Low,Discover what everyone loves in tweet #Fashion,2023998,2.0,0.0061353815567011,0.01,0.002,0.0031773746812002,46,1,1
